rank,1,mode,gemm,kernel,tiled,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,3.883008,GFLOPs,1106.093,GBs,0.000,ms_comm,563.456688,ms_total,567.339696
rank,0,mode,gemm,kernel,naive,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,19.568192,GFLOPs,877.949,GBs,0.000,ms_comm,2.871038,ms_total,22.439230
rank,0,mode,gemm,kernel,tiled,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,15.108384,GFLOPs,1137.108,GBs,0.000,ms_comm,2.788561,ms_total,17.896945
rank,1,mode,gemm,kernel,naive,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,15.694720,GFLOPs,547.314,GBs,0.000,ms_comm,440.475230,ms_total,456.169950
rank,0,mode,gemm,kernel,naive,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,16.621569,GFLOPs,516.794,GBs,0.000,ms_comm,9.268317,ms_total,25.889886
rank,0,mode,gemm,kernel,tiled,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,11.748416,GFLOPs,731.157,GBs,0.000,ms_comm,9.073174,ms_total,20.821590
rank,1,mode,gemm,kernel,tiled,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,10.965056,GFLOPs,783.392,GBs,0.000,ms_comm,443.035110,ms_total,454.000166
rank,1,mode,gemm,kernel,naive,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,19.696800,GFLOPs,218.054,GBs,0.000,ms_comm,549.465383,ms_total,569.162183
rank,0,mode,gemm,kernel,naive,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,17.568735,GFLOPs,244.467,GBs,0.000,ms_comm,14.079691,ms_total,31.648426
rank,3,mode,gemm,kernel,naive,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,21.087839,GFLOPs,203.670,GBs,0.000,ms_comm,568.932877,ms_total,590.020716
